,Candidate identification,Candidate name,Incumbent challenger status,Party code,Party affiliation,Total receipts,Transfers from authorized committees,Total disbursements,Transfers to authorized committees,Beginning cash,Ending cash,Contributions from candidate,Loans from candidate,Other loans,Candidate loan repayments,Other loan repayments,Debts owed by,Total individual contributions,Candidate state,Candidate district,Special election status,Primary election status,Runoff election status,General election status,General election percentage,Contributions from other political committees,Contributions from party committees,Coverage end date,Refunds to individuals,Refunds to committees,Affiliated Committee Id,Affiliated Committee Type,Affiliated Committee Name,Street one,Street two,City or town,State,ZIP code,lat,lon
1947,H2NJ02037,"LOBIONDO, FRANK A.[REP]",I,2,REP,18786.65,0.0,65246.75,0.0,188698.28,142238.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,2.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00269340,H,LOBIONDO FOR CONGRESS,195 SILVER LAKE ROAD,,BRIDGETON,NJ,8302.0,39.4386128,-75.2606457
1948,H8NJ02166,"VAN DREW, JEFF MR[REP]",I,2,REP,3119520.28,392835.43,2831986.87,6880.32,191877.89,479411.3,0.0,0.0,0.0,0.0,0.0,0.0,2145284.47,NJ,2.0,,,,,,521275.0,0.0,12/31/2022,2450.0,2500.0,C00661868,H,VAN DREW FOR CONGRESS,PO BOX 671,,CAPE MAY COURT HOUSE,NJ,8210.0,39.1216681,-74.8342821
1949,H8NJ02182,"FITZHERBERT, BRIAN[REP]",C,2,REP,17684.33,0.0,17684.33,0.0,0.0,0.0,0.0,16034.33,0.0,0.0,0.0,26534.33,1150.0,NJ,2.0,,,,,,500.0,0.0,12/31/2022,0.0,0.0,C00713818,H,FITZHERBERT FOR CONGRESS,P.O.BOX 420,,SOMERS POINT,NJ,8244.0,39.3189684,-74.5884576
1950,H8NJ02216,"SINGH, HIRSH[REP]",O,2,REP,733.57,0.0,2504.79,0.0,2551.36,780.14,0.0,0.0,0.0,0.0,0.0,26800.0,0.0,NJ,2.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,,,,,,,,,0.0,0.0
1951,H0NJ04086,"KLEINHENDLER, HOWARD[DEM]",O,1,DEM,600.0,0.0,677.61,0.0,77.61,0.0,600.0,0.0,0.0,77.61,0.0,0.0,0.0,NJ,3.0,,,,,,0.0,0.0,01/28/2021,0.0,0.0,C00554311,H,KLEINHENDLER FOR CONGRESS,PO BOX 1692,,BRICK,NJ,8723.0,40.0385836,-74.1116001
1952,H8NJ03206,"KIM, ANDY[DEM]",I,1,DEM,7147162.97,190253.34,7536464.94,0.0,551834.56,162532.59,0.0,0.0,0.0,0.0,0.0,0.0,5789812.36,NJ,3.0,,,,,,954046.25,1100.0,12/31/2022,82927.12,13357.3,C00648220,H,ANDY KIM FOR CONGRESS,PO BOX 211,,MARLTON,NJ,8053.0,39.856677,-74.9008104
1953,H0NJ02155,"RICHTER, DAVID[REP]",C,2,REP,-37.36,0.0,2983.16,0.0,3020.52,0.0,0.0,0.0,0.0,1275.33,0.0,0.0,-102.4,NJ,3.0,,,,,,0.0,0.0,03/31/2021,0.0,0.0,C00702712,H,RICHTER  FOR NJ-03,PO BOX 30844,,BETHESDA,MD,20824.0,39.045755,-76.641271
1954,H0NJ03203,"NOVAK, JOHN J[REP]",C,2,REP,2492.76,0.0,5885.46,0.0,3392.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,3.0,,,,,,0.0,0.0,10/29/2021,2800.0,0.0,C00726190,H,NOVAK FOR CONGRESS,201 HOOPER AVE,STE 2A,TOMS RIVER,NJ,8753.0,39.9790314,-74.1604286
1955,H0NJ03211,"GIBBS, KATE[REP]",C,2,REP,2090.0,0.0,3401.5,0.0,1311.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0,NJ,3.0,,,,,,0.0,0.0,06/30/2021,0.0,0.0,C00727958,H,"KATE FOR NJ, INC",PO BOX 999,,EDISON,NJ,8818.0,40.058324,-74.405661
1956,H2NJ03241,"HYLAND, SHAWN[REP]",C,2,REP,62370.0,0.0,62370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60370.0,NJ,3.0,,,,,,2000.0,0.0,03/31/2022,13250.0,0.0,C00789941,H,SHAWN HYLAND FOR CONGRESS,5 HALIFAX CT,,MARLTON,NJ,8053.0,39.856677,-74.9008104
1957,H2NJ03258,"HEALEY, ROBERT JR[REP]",C,2,REP,4713439.44,148297.44,4652465.77,64329.77,0.0,60973.67,25.0,2760000.0,0.0,0.0,0.0,2760000.0,1575237.97,NJ,3.0,,,,,,183082.84,5000.0,12/31/2022,10172.73,0.0,C00775361,H,HEALEY FOR NJ-03,PO BOX 30844,,BETHESDA,MD,20824.0,39.045755,-76.641271
1958,H2NJ03282,"SMITH, IAN[REP]",C,2,REP,173584.32,0.0,173603.28,0.0,0.0,-73151.41,0.0,0.0,0.0,0.0,0.0,0.0,173584.32,NJ,3.0,,,,,,0.0,0.0,09/30/2022,3000.0,0.0,C00803510,H,IAN SMITH FOR CONGRESS,363 W BROWNING ROAD,SUITE E,BELLMAWR,NJ,8075.0,40.029586,-74.9489359
1959,H2NJ03290,"FERRARA, NICHOLAS JUDE[REP]",C,2,REP,70205.83,0.0,70189.7,0.0,0.0,16.13,0.0,67200.0,0.0,300.0,0.0,66900.0,2435.0,NJ,3.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00803973,H,FERRARA FOR AMERICA,47 FLINTLOCK DRIVE,,SHIRLEY,NY,11967.0,40.7947779,-72.8754767
1960,H4NJ13022,"SAXTON, H. J[REP]",I,2,REP,0.0,0.0,0.0,0.0,10610.71,10610.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,3.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00197699,H,FRIENDS OF JIM SAXTON,PO BOX 795,,MOUNT HOLLY,NJ,8060.0,40.0077374,-74.7900879
1961,H8NJ09088,"LONEGAN, STEVEN[REP]",O,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342452.23,0.0,NJ,3.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00555284,H,LONEGAN FOR CONGRESS,5 HALIFAX CT,,MARLTON,NJ,8053.0,39.856677,-74.9008104
1962,H2NJ03316,GREGORY SOBOCINSKI[NPA],C,3,NPA,11264.9,0.0,9471.19,0.0,0.0,1044.05,2000.0,0.0,0.0,0.0,0.0,0.0,9264.9,NJ,3.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00818252,H,GREG SOBOCINSKI FOR CONGRESS,PO BOX 513,,BORDENTOWN,NJ,8505.0,40.1030255,-74.7334549
1963,H0NJ04151,"SCHMID, STEPHANIE[DEM]",C,1,DEM,2149.0,0.0,18570.03,0.0,18412.41,1984.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,4.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00717611,H,STEPHANIE FOR NEW JERSEY,P.O. BOX 217,,LITTLE SILVER,NJ,7739.0,40.3369522,-74.0345347
1964,H2NJ04215,"JENKINS, MATTHEW[DEM]",C,1,DEM,42545.25,0.0,39233.34,0.0,0.0,3311.91,0.0,0.0,0.0,0.0,0.0,0.0,41545.25,NJ,4.0,,,,,,1000.0,0.0,12/31/2022,0.0,0.0,C00804831,H,MATT JENKINS FOR CONGRESS,4 WESTMINSTER DRIVE,,COLTS NECK,NJ,7722.0,40.2858894,-74.1715889
1965,H2NJ03233,"FLANAGAN, TRICIA[REP]",C,2,REP,10430.21,0.0,10303.01,0.0,0.0,26.37,0.0,0.0,0.0,0.0,0.0,0.0,10427.96,NJ,4.0,,,,,,0.0,0.0,06/07/2022,0.0,0.0,C00784090,H,COMMITTEE TO ELECT TRICIA FLANAGAN,2489 MAIN STREET,,LAWRENCEVILLE,NJ,8648.0,40.284308,-74.7179759
1966,H2NJ04181,"BLASI, MICHAEL[REP]",C,2,REP,83495.46,0.0,83595.46,0.0,100.0,0.0,0.0,11500.0,0.0,10000.0,0.0,0.0,71995.46,NJ,4.0,,,,,,0.0,0.0,05/23/2022,0.0,0.0,C00785980,H,MIKE BLASI FOR CONGRESS,P.O. BOX 7475,,FREEHOLD,NJ,7728.0,40.2257928,-74.2857849
1967,H2NJ04199,"BURG, DAVID LOREN[REP]",C,2,REP,38291.0,0.0,38291.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,35791.0,NJ,4.0,,,,,,0.0,0.0,04/07/2022,2100.0,0.0,C00794693,H,BURG FOR CONGRESS INC.,P.O. BOX 7376,,FREEHOLD,NJ,7728.0,40.2257928,-74.2857849
1968,H2NJ04207,"CRISPI, MICHAEL[REP]",C,2,REP,183357.28,0.0,181869.46,0.0,0.0,1487.82,7810.22,36500.0,0.0,0.0,0.0,36500.0,132533.06,NJ,4.0,,,,,,2250.0,0.0,12/31/2022,11850.0,0.0,C00798561,H,CRISPI FOR CONGRESS,"1385 HWY 35, #215",,MIDDLETOWN,NJ,7748.0,40.3963001,-74.1152744
1969,H2NJ04223,"GRAY, STEVEN SCOTT MR.[REP]",C,2,REP,113978.53,0.0,113978.53,0.0,0.0,0.0,29.95,80000.0,0.0,50000.0,0.0,0.0,33948.58,NJ,4.0,,,,,,0.0,0.0,07/14/2022,0.0,0.0,C00808535,H,STEVE GRAY FOR CONGRESS,P.O. BOX 816,,HOWELL,NJ,7731.0,40.1493184,-74.2042085
1970,H8NJ04014,"SMITH, CHRISTOPHER H[REP]",I,2,REP,1494147.31,0.0,1409288.38,224700.0,141574.33,226433.26,0.0,0.0,0.0,0.0,0.0,0.0,1037801.62,NJ,4.0,,,,,,441229.74,850.0,12/31/2022,875.0,4014.74,C00096412,H,FRIENDS OF CHRIS SMITH,PO BOX 1266,,TOMS RIVER,NJ,8754.0,40.058324,-74.405661
1971,H2NJ04231,"CULLEN, JASON CULLEN[LIB]",C,3,LIB,0.0,0.0,659.43,0.0,0.0,-659.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,4.0,,,,,,0.0,0.0,06/30/2022,0.0,0.0,C00812669,H,CULLEN 4 CONGRESS,22 TURNBERRY DRIVE,,MANALAPAN,NJ,7726.0,40.282353,-74.3465645
1972,H4NJ05135,"CHO, ROY[DEM]",C,1,DEM,2100.0,0.0,2100.0,0.0,1501.63,1501.63,0.0,0.0,0.0,0.0,0.0,43164.85,2100.0,NJ,5.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00544007,H,FRIENDS OF ROY CHO INC.,P.O. BOX 247,,HACKENSACK,NJ,7602.0,40.058324,-74.405661
1973,H6NJ05171,"GOTTHEIMER, JOSH[DEM]",I,1,DEM,8856162.22,205828.61,3859312.41,3440.13,8349098.41,13345948.22,0.0,0.0,0.0,0.0,0.0,0.0,6074873.98,NJ,5.0,,,,,,1952510.84,6433.71,12/31/2022,112691.57,7350.0,C00573949,H,JOSH GOTTHEIMER FOR CONGRESS,PO BOX 584,,RIDGEWOOD,NJ,7451.0,40.058324,-74.405661
1974,H0NJ05174,"PALLOTTA, FRANK[REP]",C,2,REP,982795.94,137871.86,1003525.98,64329.77,23328.18,2598.14,500.0,230000.0,0.0,25000.0,0.0,0.0,574697.01,NJ,5.0,,,,,,25420.0,0.0,12/31/2022,1800.0,0.0,C00706275,H,PALLOTTA FOR CONGRESS,PO BOX 8656,,SOMERVILLE,NJ,8876.0,40.5895541,-74.6854108
1975,H0NJ05224,"CASTILLO, HECTOR L DR[REP]",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,5.0,,,,,,0.0,0.0,03/31/2021,0.0,0.0,C00729640,H,DR HECTOR CASTILLO FOR CONGRESS,P O BOX 363 / 14-45 RIVER RD,,FAIR LAWN,NJ,7410.0,40.9358333,-74.1175036
1976,H2NJ05303,"D'AGOSTINO, NICHOLAS A. MR.[REP]",C,2,REP,12859.64,0.0,13859.24,0.0,999.6,0.0,0.0,10792.42,0.0,0.0,0.0,13494.29,1250.41,NJ,5.0,,,,,,0.0,0.0,01/31/2022,30.22,0.0,C00769562,H,NICK D'AGOSTINO FOR CONGRESS,PO BOX 862,,SUSSEX,NJ,7461.0,41.2462683,-74.6104164
1977,H2NJ05311,"DE GREGORIO, NICHOLAS[REP]",C,2,REP,927648.87,0.0,924761.41,0.0,0.0,2887.46,0.0,0.0,0.0,0.0,0.0,60552.88,907636.06,NJ,5.0,,,,,,19550.0,0.0,12/31/2022,119518.76,600.0,C00790444,H,NICK DE GREGORIO FOR CONGRESS INC,PO BOX 999,,EDISON,NJ,8818.0,40.058324,-74.405661
1978,H2NJ05329,"SCHNEIDERMAN, FRED[REP]",C,2,REP,282141.85,0.0,279667.33,0.0,0.0,2474.52,14748.85,150000.0,0.0,77500.0,0.0,72500.0,116393.0,NJ,5.0,,,,,,1000.0,0.0,12/31/2022,3900.0,0.0,C00800102,H,FRED SCHNEIDERMAN FOR CONGRESS,P.O. BOX 80,,CRESSKILL,NJ,7626.0,40.9397855,-73.9585808
1979,H8NJ05110,"LONEGAN, STEVEN[REP]",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308704.22,0.0,NJ,5.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00653410,H,"LONEGAN FOR CONGRESS, INC.",5 HALIFAX CT,,MARLTON,NJ,8053.0,39.856677,-74.9008104
1980,H8NJ05128,"SARNOSKI, JASON[REP]",C,2,REP,0.0,0.0,6464.52,3232.26,6464.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,5.0,,,,,,0.0,0.0,03/31/2021,0.0,0.0,C00637058,H,SARNOSKI FOR CONGRESS,38 HIGHLAND RD,,HACKETTSTOWN,NJ,7840.0,40.8537299,-74.8357627
1981,H8NJ05136,"MCCANN, JOHN JOSEPH MR. JR.[REP]",C,2,REP,0.0,0.0,4317.43,0.0,4317.43,0.0,0.0,0.0,0.0,0.0,0.0,567390.76,0.0,NJ,5.0,,,,,,0.0,0.0,12/31/2022,-2800.0,0.0,C00699272,H,JOHN MCCANN FOR CONGRESS,PO BOX 1010,,HACKENSACK,NJ,7602.0,40.058324,-74.405661
1982,H2NJ05345,"FERRIGNO, TREVOR JAMES MR.[IND]",C,3,IND,2672.14,0.0,2117.42,0.0,93.5,563.42,2534.84,0.0,0.0,0.0,0.0,200.0,150.0,NJ,5.0,,,,,,0.0,0.0,10/15/2022,0.0,0.0,C00821405,H,FERRIGNO FOR FREEDOM,0-61 ELDEN PLACE,,FAIR LAWN,NJ,7410.0,40.9358333,-74.1175036
1983,H0NJ05240,"VELLUCCI, LOUIS[OTH]",C,3,OTH,7059.89,0.0,6800.55,0.0,114.02,37.57,4134.89,0.0,0.0,0.0,0.0,0.0,2925.0,NJ,5.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00755405,H,LOU VELLUCCI - INDEPENDENT FOR CONGRESS CAMPAIGN COMMITTE,"115 FRANKLIN TPKE, #133",,MAHWAH,NJ,7430.0,41.0831588,-74.1858947
1984,H0NJ06214,"HSU, JOHN[DEM]",C,1,DEM,0.0,0.0,550.0,550.0,3628.2,3078.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,6.0,,,,,,0.0,0.0,03/31/2022,0.0,0.0,C00709832,H,JOHN HSU FOR CONGRESS,219 W SHIRLEY AVE,,EDISON,NJ,8820.0,40.5768059,-74.36575
1985,H8NJ03073,"PALLONE, FRANK JR[DEM]",I,1,DEM,3144739.98,0.0,3795592.65,0.0,3337595.75,2686743.08,0.0,0.0,0.0,0.0,0.0,0.0,1123162.48,NJ,6.0,,,,,,2020454.76,1100.0,12/31/2022,11300.0,3000.0,C00226928,H,PALLONE FOR CONGRESS,PO BOX 3176,,LONG BRANCH,NJ,7740.0,40.2953722,-73.989899
1986,H2NJ06228,"KILEY, SUSAN M[REP]",C,2,REP,399477.05,0.0,399477.05,0.0,0.0,0.0,20.22,100000.0,0.0,100000.0,0.0,0.0,267647.33,NJ,6.0,,,,,,31809.5,0.0,12/31/2022,2300.0,1000.0,C00800557,H,KILEY FOR CONGRESS,PO BOX 999,,EDISON,NJ,8818.0,40.058324,-74.405661
1987,H2NJ07192,"MEHTA, RIK[REP]",C,2,REP,182777.78,0.0,182733.76,0.0,553.01,597.03,0.0,92900.0,0.0,22900.0,0.0,320000.0,89577.78,NJ,6.0,,,,,,0.0,0.0,12/31/2022,2150.0,0.0,C00722470,H,RIK FOR NEW JERSEY INC,5 HALIFAX CT,,MARLTON,NJ,8053.0,39.856677,-74.9008104
1988,H2NJ11160,"TOOMEY, THOMAS AUGUSTINE MR.[REP]",C,2,REP,124656.95,0.0,124656.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118917.84,NJ,6.0,,,,,,5500.0,0.0,11/03/2022,8510.0,0.0,C00783241,H,TOM TOOMEY FOR CONGRESS INC.,1 MORRIS STREET,NUM 30,MORRISTOWN,NJ,7960.0,40.7842006,-74.5000245
1989,H6NJ06229,"SONNEK-SCHMELZ, BRENT J[REP]",C,2,REP,0.0,0.0,0.0,0.0,323.46,323.46,0.0,0.0,0.0,0.0,0.0,5836.28,0.0,NJ,6.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00611061,H,BRENT 4 CONGRESS,1 WINDSOR CT,,JACKSON,NJ,8527.0,40.1085847,-74.3575787
1990,H4NJ07099,"KOVACH, JANICE[DEM]",C,1,DEM,0.0,0.0,724.0,0.0,3547.18,2823.18,0.0,0.0,0.0,0.0,0.0,26191.89,0.0,NJ,7.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00554980,H,JANICE KOVACH FOR CONGRESS,196 WEST STATE STREET,,TRENTON,NJ,8608.0,40.2192974,-74.7677696
1991,H8NJ07181,"SALMON, SCOTT[DEM]",C,1,DEM,0.0,0.0,1437.5,0.0,29772.17,28334.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,7.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00637728,H,SCOTT SALMON FOR CONGRESS,22 CREST PLACE,,SPRINGFIELD,NJ,7081.0,40.6978988,-74.33452
1992,H8NJ07215,"JOIS, GOUTAM UMESH MR.[DEM]",C,1,DEM,0.0,0.0,0.0,0.0,-1011.88,-1011.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,7.0,,,,,,0.0,0.0,09/30/2022,0.0,0.0,C00655043,H,JOIS FOR CONGRESS INC,PO BOX 338,,SUMMIT,NJ,7902.0,40.058324,-74.405661
1993,H8NJ07223,"MALINOWSKI, TOM[DEM]",I,1,DEM,8978834.0,261123.84,9012861.0,0.0,51095.25,17068.25,60.49,0.0,0.0,0.0,0.0,25825.07,7890348.34,NJ,7.0,,,,,,810707.35,10500.0,12/31/2022,127508.04,3366.46,C00656686,H,TOM MALINOWSKI FOR CONGRESS,PO BOX 263,,SOMERVILLE,NJ,8876.0,40.5895541,-74.6854108
1994,H0NJ07261,"KEAN, THOMAS H. JR.[REP]",C,2,REP,4476737.53,740061.54,4476338.05,86164.71,93679.41,94078.89,0.0,0.0,0.0,0.0,0.0,8311.12,3110794.83,NJ,7.0,,,,,,587197.51,10000.0,12/31/2022,22768.87,100.0,C00775650,H,KEAN FOR NJ-07 2022,PO BOX 30844,,BETHESDA,MD,20824.0,39.045755,-76.641271
1995,H0NJ11024,"TRUGMAN, ROBERT G.[REP]",C,2,REP,20645.0,0.0,22305.01,0.0,-2913.0,0.0,0.0,12500.0,0.0,9146.02,0.0,0.0,8145.0,NJ,7.0,,,,,,0.0,0.0,07/29/2022,0.0,0.0,C00722199,H,STAND UP AMERICA TRUGMAN FOR CONGRESS COMMITEE,417-419 BROAD STREET,,SUMMIT,NJ,7901.0,40.7149229,-74.3663718
1996,H2NJ07200,"ISEMANN, JOHN HENRY[REP]",C,2,REP,128309.89,0.0,128309.89,0.0,0.0,0.0,31892.79,0.0,0.0,0.0,0.0,0.0,96235.27,NJ,7.0,,,,,,0.0,0.0,07/02/2022,13323.0,0.0,C00790642,H,ISEMANN FOR NEW JERSEY,PO BOX 26141,,ALEXANDRIA,VA,22313.0,37.431573,-78.656894
1997,H2NJ07218,"PETERSON, ERIK[REP]",C,2,REP,68595.31,0.0,68595.31,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,62913.31,NJ,7.0,,,,,,3500.0,0.0,07/15/2022,0.0,0.0,C00800615,H,PETERSON FOR CONGRESS,49-51 MAIN STREET,SUITE 2,CLINTON,NJ,8809.0,40.6518321,-74.9342058
1998,H2NJ07226,"DORLON, KEVIN BRENDAN MR.[REP]",C,2,REP,33647.62,0.0,32649.67,0.0,50.0,1047.95,0.0,0.0,2000.0,0.0,2000.0,0.0,30613.78,NJ,7.0,,,,,,0.0,0.0,07/15/2022,0.0,0.0,C00800797,H,DORLON FOR CONGRESS,PO BOX 691,,LONG VALLEY,NJ,7853.0,40.7807545,-74.7892381
1999,H2NJ07242,"FLORA, JOHN P[REP]",C,2,REP,46937.32,0.0,46909.93,0.0,0.0,27.39,1700.0,2000.0,13885.0,0.0,0.0,15885.0,29352.32,NJ,7.0,,,,,,0.0,0.0,09/30/2022,0.0,0.0,C00815894,H,JOHN FLORA FOR CONGRESS,2 E STILLWATER ROAD,,NEWTON,NJ,7860.0,41.0565471,-74.8191126
2000,H2NJ11202,"RIZZO, PHIL[REP]",C,2,REP,261958.34,0.0,261958.34,0.0,0.0,0.0,11600.0,0.0,0.0,0.0,0.0,0.0,249772.0,NJ,7.0,,,,,,250.0,0.0,12/31/2022,48115.0,2900.0,C00796920,H,PHIL RIZZO FOR CONGRESS,P.O. BOX 162,,NEW VERNON,NJ,7976.0,40.7280596,-74.4793438
2001,H6NJ07177,"HEARD, CRAIG P.[REP]",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205376.39,0.0,NJ,7.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00610048,H,HEARD4CONGRESS,18 PLEASANT GROVE RD,,LONG VALLEY,NJ,7853.0,40.7807545,-74.7892381
2002,H6NJ12136,"LANCE, LEONARD[REP]",I,2,REP,500.0,0.0,23138.73,0.0,40214.95,17576.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,7.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00444224,H,LANCE FOR CONGRESS,PO BOX 999,,EDISON,NJ,8818.0,40.058324,-74.405661
2003,H2NJ07267,"FERNANDEZ, VERONICA[IND]",C,3,IND,4692.37,0.0,4089.97,0.0,0.0,-507.95,3713.37,0.0,0.0,0.0,0.0,0.0,979.0,NJ,7.0,,,,,,0.0,0.0,09/30/2022,0.0,0.0,C00806281,H,VERONICA FERNANDEZ FOR CONGRESS,157 BARTLEY ROAD,,LONG VALLEY,NJ,7853.0,40.7807545,-74.7892381
2004,H8NJ07132,"HSING, MICHAEL PAUL[IND]",O,3,IND,0.0,0.0,700.0,0.0,1215.38,515.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,7.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00444638,H,MICHAEL HSING FOR CONGRESS,104 WARREN AVE,,BRIDGEWATER,NJ,8807.0,40.5922472,-74.619323
2005,H2NJ08232,"MENENDEZ, ROBERT J.[DEM]",O,1,DEM,1752969.49,43244.63,1397774.05,0.0,0.0,355195.44,0.0,0.0,0.0,0.0,0.0,0.0,1351233.73,NJ,8.0,,,,,,356273.0,0.0,12/31/2022,6450.0,2500.0,C00799767,H,MENENDEZ FOR CONGRESS,123 TOWN SQUARE PLACE #515,,JERSEY CITY,NJ,7310.0,40.7301256,-74.0368807
2006,H2NJ08240,"OCAMPO GRAJALES, DAVID[DEM]",O,1,DEM,41191.7,0.0,41191.7,0.0,0.0,0.0,5000.0,1000.0,0.0,1000.0,0.0,0.0,35111.76,NJ,8.0,,,,,,0.0,0.0,09/30/2022,200.0,0.0,C00799858,H,DAVID OCAMPO GRAJALES FOR CONGRESS,PO BOX 3729,,JERSEY CITY,NJ,7303.0,40.058324,-74.405661
2007,H2NJ08257,"ROJAS, RICARDO LUIS[DEM]",O,1,DEM,13658.0,0.0,6753.08,0.0,0.0,6904.92,0.0,0.0,0.0,0.0,0.0,0.0,13658.0,NJ,8.0,,,,,,0.0,0.0,03/31/2022,29.0,0.0,C00800573,H,ROJAS FOR CONGRESS,PO BOX 3737,,JERSEY CITY,NJ,7303.0,40.058324,-74.405661
2008,H2NJ08265,"VARELA, BRIAN[DEM]",O,1,DEM,632657.1,0.0,631298.35,0.0,0.0,1358.75,0.0,595000.0,0.0,590000.0,0.0,0.0,36545.01,NJ,8.0,,,,,,0.0,1000.0,06/30/2022,0.0,0.0,C00805317,H,VARELA FOR CONGRESS,334 73RD STREET,,NORTH BERGEN,NJ,7047.0,40.7941752,-74.0249599
2009,H6NJ13191,"SIRES, ALBIO[DEM]",I,1,DEM,224140.0,0.0,344612.51,0.0,208334.32,87861.81,0.0,0.0,0.0,0.0,0.0,0.0,131640.0,NJ,8.0,,,,,,90500.0,0.0,12/31/2022,12800.0,5000.0,C00410753,H,SIRES FOR CONGRESS,5805 JEFFERSON ST.,UNIT 305,WEST NEW YORK,NJ,7093.0,40.7880789,-74.0113565
2010,H4NJ09095,"WILDES, MICHAEL[DEM]",C,1,DEM,16725.86,0.0,3484.0,0.0,862177.95,875419.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,9.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00404335,H,WILDES FOR CONGRESS,250 ALLISON COURT,,ENGLEWOOD,NJ,7631.0,40.8911966,-73.972515
2011,H6NJ08118,"PASCRELL, WILLIAM J. HON. JR.[DEM]",I,1,DEM,1577229.24,0.0,1620568.42,0.0,1404384.05,1361044.87,0.0,0.0,0.0,0.0,0.0,0.0,618495.52,NJ,9.0,,,,,,958703.08,0.0,12/31/2022,9635.0,568.39,C00313510,H,PASCRELL FOR CONGRESS,PO BOX 100,,TEANECK,NJ,7666.0,40.8903167,-74.0114782
2012,H0NJ09200,"PREMPEH, WILLIAM SREBOE[REP]",C,2,REP,309125.35,0.0,293023.19,0.0,12956.75,29058.91,0.0,0.0,0.0,0.0,0.0,0.0,302134.77,NJ,9.0,,,,,,6000.0,0.0,12/31/2022,1825.0,0.0,C00739581,H,THE BILLY PREMPEH FOR CONGRESS COMMITTEE,34 MILL ST,,PATERSON,NJ,7501.0,40.9119985,-74.1709645
2013,H2NJ11152,"QUINN, PATRICK JAMES MR. III[REP]",C,2,REP,3050.0,0.0,3050.0,1484.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.0,NJ,9.0,,,,,,0.0,0.0,09/30/2022,0.0,0.0,C00780346,H,QUINN FOR CONGRESS,17 CHESTNUT AVE,,POMPTON LAKES,NJ,7442.0,41.003095,-74.2854546
2014,H4NJ09137,"MICCO, VINCENT MR[REP]",,2,REP,16764.65,0.0,870.19,0.0,0.0,15894.46,150.0,0.0,0.0,0.0,0.0,0.0,16614.65,NJ,9.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00829242,H,TAXPAYERS FOR MICCO T/A TAXPAYERS FOR VINCE MICCO FOR CONGRESS,60 LIVINGSTON AVE,,LYDNHURST,NJ,7071.0,40.7980044,-74.1132495
2015,H0NJ10208,"MAZO, EUGENE D.[DEM]",C,1,DEM,0.0,0.0,1931.0,0.0,10455.94,8524.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,10.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,C00713271,H,MAZO FOR CONGRESS,401 E MARKET ST #13,ATTN D LIST,CHARLOTTESVILLE,VA,22902.0,37.9103709,-78.5223589
